,Unnamed: 0,smiles,BBClass,is_train,BBB_Martins
166,233,COC(F)(F)C(F)Br,1,True,0.9995749831199646
167,239,CC(C)(C)/N(=C/c1ccn(=O)cc1)=O,1,True,0.7026404976844788
168,240,c1cn(=O)c(nc1N2CCCCC2)N,1,True,0.9634891867637634
169,241,N=c1nc(N2CCCCC2)ccn1O,1,True,0.9534584283828736
170,242,FC(Br)CC(F)(F)F,1,True,0.999632692337036
171,244,c1ccc2c(c1)cc(o2)c3ccncc3,1,True,0.888800299167633
172,245,CCCCCn1ccc(=O)c(O)c1C,1,True,0.8824848294258117
173,246,CC1N=C(N)Nc2cccc(Cl)c21,1,True,0.8922019362449646
174,247,CN1C(=O)C2C(N=CN2C)N(C)C1=O,1,True,0.9964799642562866
175,248,O=C1CC[C@@H](C(=O)N2CCCCC2)N1,1,True,0.9420481085777282
176,249,Clc1cccc(N2CCNCC2)c1,1,True,0.9914921283721924
177,252,Cc1c(nc([nH]1)c2ccccc2)CC#N,1,True,0.9021193504333496
178,253,FC(F)(F)[C@@H](Cl)Br,1,True,0.9998421192169188
179,255,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1,True,0.9978630542755128
180,256,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1,True,0.8375099301338196
181,257,O=C(O)[C@@H]1C(=CCO)O[C@H]2CC(=O)N12,1,True,0.4633371293544769
182,258,FCOC(C(F)(F)F)C(F)(F)F,1,True,0.9995184898376464
183,259,Cc1cccc(C(C)c2cnc[nH]2)c1C,1,True,0.9004316687583923
184,261,c1cc2ccc3cccc4ccc(c1)c2c34,1,True,0.9194125056266784
185,262,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2,1,True,0.997686767578125
186,264,CN1C(=O)C[C@@](C)(c2ccccc2)C1=O,1,True,0.9970105528831482
187,265,CCNC1(c2ccccc2)CCCCC1,1,True,0.990529215335846
188,269,CC([C@H](C)OC(N)=O)[C@@H](C)OC(N)=O,1,True,0.9662111043930054
189,270,CCN1C(=O)N[C@@H](c2ccccc2)C1=O,1,True,0.995657241344452
190,271,CCN=C1NC(=O)[C@@H](c2ccccc2)O1,1,True,0.9842351198196412
191,272,NC[C@@H]1CC(=O)N(Cc2ccccc2)C1,1,True,0.982794988155365
192,273,c1ccc(C2CN3CCSC3=N2)cc1,1,True,0.996244239807129
193,274,CC[C@H](CO)NCCN[C@@H](CC)CO,1,True,0.1605444103479385
194,275,CCN(CC)c1cc(C)nc2ncnn12,1,True,0.9917476415634155
195,277,NC(=O)CN1Cc2ccccc2OC1=O,1,True,0.9953638315200806
196,281,c1ccc([C@@H]2CN3CCS[C@H]3N2)cc1,1,True,0.9776005864143372
197,282,Cc1cccc(N2CC(CO)OC2=O)c1,1,True,0.9636253237724304
198,283,N=C(N)NC[C@@H]1COc2ccccc2O1,1,True,0.8000074744224548
199,284,NC(N)=NC[C@@H]1COc2ccccc2O1,1,True,0.8443601608276368
200,286,CC[C@@](Br)(C(N)=O)C(C)C,1,True,0.9943095922470092
201,287,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,True,0.9908512830734252
202,288,CC(=O)NCCn1c(C)cc(C=O)c1C,1,True,0.9530092358589172
203,291,C/C(=C\C(N)C(=O)O)CP(=O)(O)O,1,True,0.6204364359378814
204,292,Nc1ncc2ncn(COCCO)c2n1,1,True,0.8809355139732361
205,294,CCCCCCn1ccc(=O)c(O)c1C,1,True,0.8862061381340027
206,295,C=CCN1CCc2nc(N)sc2CC1,1,True,0.9858763933181762
207,296,Cc1cc(Cl)ccc1NC1=NCCN1,1,True,0.8629360795021057
208,297,Cc1ccc(NC2=NCCN2)c(Cl)c1,1,True,0.8168561339378357
209,298,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,True,0.9890905618667604
210,299,c1cc(cnc1)C(=O)NCCON(=O)=O,1,True,0.9251787304878236
211,300,Nn1cnc2cc3ccccc3cc2c1=O,1,True,0.8752007842063904
212,301,Nc1ccn(C2CCC(CO)O2)c(=O)n1,1,True,0.9007791996002196
213,306,NC(=Nc1ccccc1)Nc1ccccc1,1,True,0.8801778197288513
214,307,c1cnc2cc3c(cc2n1)C1CNCC3C1,1,True,0.9693854331970216
215,309,CCCN[C@@H]1CCc2nc(N)sc2C1,1,True,0.9652644515037536
216,310,FC(F)(F)CC(Cl)Br,1,True,0.9994765400886536
217,313,NS(=O)(=O)Cc1noc2ccccc12,1,True,0.9264036178588868
218,314,CCCCC1(CC)C(=O)NC(=O)NC1=O,1,True,0.994634222984314
219,315,CC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,1,True,0.9903446793556212
220,316,CN=C(Cc1ccc2ccccc2c1)NC,1,True,0.9865869760513306
221,318,C1=C(CC2=NCNC2)CCc2ccccc21,1,True,0.9915030002593994
222,319,C1=C(C=C2NCCN2)CCc2ccccc21,1,True,0.980722188949585
223,320,C1=NC[C@H](CC2=Cc3ccccc3CC2)N1,1,True,0.9794668674468994
224,321,C=CCN1C(=O)[C@H](CC(C)C)NC1=S,1,True,0.9637186169624328
225,323,Nc1ccc(/N=N/c2ccccc2)c(N)n1,1,True,0.2115556865930557
226,324,N=C(N)NC[C@@H]1COC2(CCCCC2)O1,1,True,0.8359018206596375
227,326,NC(N)=NC[C@@H]1COC2(CCCCC2)O1,1,True,0.8531963706016541
228,328,O=C(Oc1ccccc1)c1ccccc1O,1,True,0.5766312777996063
229,329,O=C(O)c1ccccc1Oc1ccccc1,1,True,0.6077839732170105
230,330,O=C1CCN=C2C[C@H](c3ccccc3)CN12,1,True,0.9943342804908752
231,331,Nc1c2c(nc3ccccc13)CCC[C@H]2O,1,True,0.9605394244194032
232,333,CN(C)C1CCc2[nH]c3ccccc3c2C1,1,True,0.9975857138633728
233,337,CCCCC(CC)CNC(=O)CC(C)O,1,True,0.9772107124328612
234,338,CCN[C@H]1C2CCC(C2)C1c1ccccc1,1,True,0.994603419303894
235,339,CC(=O)NCCCC(NC(C)=O)C(=O)O,1,True,0.8126142382621765
236,340,O=C1NC(=O)C2(CCc3ccccc3C2)N1,1,True,0.99573073387146
237,341,O=C1N=C(NC2CC2)O[C@H]1c1ccccc1,1,True,0.9860699892044068
238,342,O=C1NC(=NC2CC2)O[C@@H]1c1ccccc1,1,True,0.9813464045524596
239,343,CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1,1,True,0.3907414168119431
240,344,CCC1(c2ccccc2)CCC(=O)NC1=O,1,True,0.9963467597961426
241,345,CC1(C)NC(=O)[C@H](/C=C\c2ccccc2)O1,1,True,0.988241457939148
242,346,CC[C@@H]1C(=O)NC(=O)[C@]1(C)c1ccccc1,1,True,0.9865811705589296
243,347,CCCC(Cc1ccccc1)N1CCCC1,1,True,0.9940919756889344
244,348,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1,True,0.9963358640670776
245,349,CC[C@]1(c2ccccc2)NCC(=O)NC1=O,1,True,0.9812122106552124
246,350,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N1C,1,True,0.9963079214096068
247,351,c1cn(c(n1)N(=O)=O)C[C@@H](COCF)O,1,True,0.9609370708465576
248,352,COc1ccc(C(=O)N2CCCC2=O)cc1,1,True,0.994188642501831
249,353,CCOC(=O)N(Cc1ccccc1)C1CC1,1,True,0.9980222702026368
250,354,CCCCN1CC(O)C(O)C(O)C1CO,1,True,0.356191948056221
251,357,Cc1ncc(n1C[C@@H](CCl)O)N(=O)=O,1,True,0.9649104237556456
252,359,c1cc2c(c(N3CCNCC3)c1)OCCO2,1,True,0.9962295532226564
253,362,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,1,True,0.982934033870697
254,363,CS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,1,True,0.9830654740333558
255,368,CNC(=O)NC(O)C(Cl)(Cl)Cl,1,True,0.9777107238769532
256,369,O=C1NC(=O)C2(c3ccc(Cl)cc3)C[C@H]12,1,True,0.99631826877594
257,370,O=C1c2ccccc2C(=O)C1c1ccccc1,1,True,0.9359716296195985
258,371,Cc1[nH]c(cn1)c2csc(n2)N=C(N)N,1,True,0.4645446896553039
259,372,CC(C)[C@H](Br)C(=O)NC(N)=O,1,True,0.9936310410499573
260,373,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1,1,True,0.6357291162014007
261,374,COc1ccccc1OC[C@@H]1CNC(=O)O1,1,True,0.9940109133720398
262,375,Cc1cn([C@H]2C=C[C@H](CO)O2)c(=O)nc1N,1,True,0.9479893207550047
263,376,Cn1c(nn(c1=S)C)c2cccc(c2)F,1,True,0.9835377693176268
264,377,Oc1ccc([C@H](O)[C@@H]2CCCCN2)cc1O,1,True,0.2625858306884766
265,378,S=C1NCC[C@@H](COc2ccccc2)O1,1,True,0.9794941067695616
266,380,CCN[C@]1(c2cccs2)CCCCC1=O,1,True,0.9841643452644347
267,381,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,True,0.7198285460472107
268,382,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1,True,0.9912173748016356
269,383,CC/C=C(/C)C1(CC)C(=O)NC(=O)NC1=O,1,True,0.9914611220359802
270,384,C=CC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,1,True,0.9866552114486694
271,387,FC(F)(F)CCC(Cl)Br,1,True,0.9994290828704834
272,388,C=CCC1(C[C@H](C)O)C(=O)NC(=O)NC1=O,1,True,0.9516219973564148
273,389,CC[C@]1(CCC(C)C)C(=O)N=C(O)N=C1O,1,True,0.934580624103546
274,390,CC(C)(C(=O)c1cccnc1)c1cccnc1,1,True,0.839152204990387
275,391,CCC[C@@H](C)C1(CC)C(=O)NC(=O)NC1=O,1,True,0.9923742175102234
276,392,CC=CC(=O)N(CC)C(CC)C(=O)N(C)C,1,True,0.9810104489326475
277,393,Cc1ccc2c(c1)c1c3n2CCN[C@H]3CCC1,1,True,0.9902449965476988
278,394,CCNCc1c(CSC)cnc(C)c1O,1,True,0.7907108783721923
279,395,CN(C)CCOC(=O)CCC1CCCCC1,1,True,0.9882314920425416
280,396,N=C1SCCN1c1ccc(Cl)cc1N,1,True,0.977552855014801
281,397,COc1ccc2cc(CCC(C)=O)ccc2c1,1,True,0.946489953994751
282,399,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,1,True,0.9484224081039428
283,400,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,1,True,0.990087866783142
284,403,O=P(O)(O)OCC(Cl)(Cl)Cl,1,True,0.9947808384895324
285,404,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1,True,0.5719696998596191
286,406,Clc1cccc(Cl)c1N=C1NCCN1,1,True,0.9384095072746276
287,407,Clc1ccc(N=C2NCCN2)c(Cl)c1,1,True,0.9433653950691224
288,408,Clc1ccc(Cl)c(N=C2NCCN2)c1,1,True,0.946884286403656
289,409,Clc1cccc(Cl)c1NC1N=CCN1,1,True,0.9761030912399292
290,410,NCCn1ncc2cc(Cl)c(Cl)cc21,1,True,0.9430579304695128
291,411,Clc1cccc(Cl)c1NC1=NCCN1,1,True,0.9249603748321532
292,412,Clc1ccc(NC2=NCCN2)c(Cl)c1,1,True,0.9115041375160218
293,413,Clc1ccc(Cl)c(NC2=NCCN2)c1,1,True,0.9212467193603516
294,414,COc1ccc2cc(C(C)C(=O)O)ccc2c1,1,True,0.6799129128456116
295,416,COC(=O)c1cncn1C(C)c1ccccc1,1,True,0.93290034532547
296,417,C[C@@H](Oc1cccc2ccccc12)C(N)=NO,1,True,0.88161141872406
297,418,Cc1c(c(=N)n(n1C)c2ccccc2)N(C)C,1,True,0.9742693662643432
298,419,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,1,True,0.8942052960395813
299,420,Clc1cccc(Cl)c1NC1=NCCO1,1,True,0.9889320492744446
300,421,Clc1cccc(Cl)c1/N=C1/NCCO1,1,True,0.9931754231452942
301,424,Cc1cc(C(=O)NNCc2ccccc2)no1,1,True,0.9393381476402284
302,427,NC1=NC(=O)N([C@H]2CS[C@H](CO)O2)CC1,1,True,0.9752402186393738
303,428,C1=Cc2cccc(OC[C@@H]3CNCCO3)c2C1,1,True,0.9826248168945312
304,429,C1=Cc2c(cccc2OC[C@@H]2CNCCO2)C1,1,True,0.9854777812957763
305,431,C[C@@H]1[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,1,True,0.9917210698127746
306,432,CCCC1(C)COB(c2ccc(C)cc2)OC1,1,True,0.9876947283744812
307,433,CCC(C)C(C)(COC(N)=O)COC(N)=O,1,True,0.9726104855537414
308,434,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,1,True,0.9915530800819397
309,435,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,1,True,0.3518763154745102
310,436,CC(=O)O[C@@H](c1ccccc1)[C@H]1CCCCN1,1,True,0.9630664825439452
311,437,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,1,True,0.968998646736145
312,438,CC[C@]1(c2cccc(O)c2)CCCCN(C)C1,1,True,0.8982072710990906
313,439,O=NN(CCCl)C(=O)NC1CCCCC1,1,True,0.9847047328948976
314,441,Nc1nc2ccc(OC(F)(F)F)cc2s1,1,True,0.9747276067733764
315,443,CC(C)(C)[C@@H](O)/C=C\c1ccc2c(c1)OCO2,1,True,0.9527575612068176
316,445,NC(=O)C1c2ccccc2C=Cc2ccccc21,1,True,0.9699636578559876
317,446,CCS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,1,True,0.9780463337898254
318,447,CC(C)CCNCC1COc2ccccc2O1,1,True,0.9840553641319276
319,448,O=C(O)[C@H]1CCN1[C@]12CC3C[C@H](C[C@H](C3)C1)C2,1,True,0.8343305826187134
320,449,C1[C@H]([C@H]2[C@H](O1)[C@@H](CO2)ON(=O)=O)ON(=O)=O,1,True,0.9697890639305116
321,451,CN1C(=O)[C@@](C)(C2=CCCCC2)C(=O)N=C1O,1,True,0.9309361219406128
322,452,CN1C(=O)NC(=O)[C@](C)(C2=CCCCC2)C1=O,1,True,0.996699357032776
323,455,C=CC[C@@]1([C@@H](C)CCC)C(=C)NC(O)=NC1=O,1,True,0.8711923241615296
324,456,CCOC(=O)NC(O)C(Cl)(Cl)Cl,1,True,0.993012297153473
325,457,CCC(Br)(CC)C(=O)NC(N)=O,1,True,0.995057201385498
326,458,CCOC(=O)C(N)/C=C(\C)CP(=O)(O)O,1,True,0.769593620300293
327,463,NC(=O)C1c2ccccc2CCc2ccccc21,1,True,0.985560929775238
328,464,CN[C@@H]1CC[C@@H](c2ccccc2)c2ccccc21,1,True,0.9859843969345092
329,465,CN[C@]1(c2ccccc2Cl)CCCCC1=O,1,True,0.9816802978515624
330,466,CNC1CCCC(=O)C1c1ccccc1Cl,1,True,0.9734201073646546
331,467,c1cc(oc1/C=N/N2CC(=O)NC2=O)N(=O)=O,1,True,0.9671146035194396
332,468,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,1,True,0.9917434215545654
333,469,C[C@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,1,True,0.8116409063339234
334,470,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,1,True,0.9898530721664428
335,471,O=C1NCNC1(c1ccccc1)c1ccccc1,1,True,0.9437952160835266
336,472,C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1,True,0.989368176460266
337,473,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,1,True,0.9786918997764588
338,474,NC(=O)N1c2ccccc2CCc2ccccc21,1,True,0.9940040707588196
339,475,CNC1Cc2ccccc2N(C)c2ccccc21,1,True,0.9975372910499573
340,476,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,1,True,0.994967770576477
